post_id,majority_asian,majority_black,majority_hispanic,majority_man,majority_white,majority_woman,majority_overall,average_asian,average_black,average_hispanic,average_man,average_white,average_woman,average_overall,gpt_cot,gemini_cot,solar_cot
mhsc_34153,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_15925,,,1.0,,1.0,1.0,1,,,1.0,,1.0,1.0,1,1.0,1.0,1.0
mhsc_26036,,,,,2.0,2.0,2,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_27668,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_24138,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_34130,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_10828,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_8929,,,3.0,,3.0,3.0,3,,,3.0,,3.0,3.0,3,1.0,1.0,3.0
mhsc_8041,,3.0,,,1.0,-1.0,-1,,3.0,,,1.0,2.0,2,2.0,3.0,2.0
mhsc_35012,1.0,,,,,1.0,1,1.0,,,,,1.0,1,1.0,1.0,2.0
mhsc_7975,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,3.0,3.0
mhsc_14530,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_5384,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_20871,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,1.0,2.0
mhsc_15713,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_12677,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,2.0,2.0,2,2.0,1.0,3.0
mhsc_16449,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,2.0,1.0,2.0
mhsc_24428,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,1.0,3.0,3.0
mhsc_24391,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,1.0,3.0,3.0
mhsc_22252,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_30575,-1.0,2.0,,-1.0,,,-1,2.0,2.0,,2.0,,,2,3.0,1.0,3.0
mhsc_38361,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_28830,1.0,,,,1.0,1.0,1,1.0,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_11248,,2.0,,2.0,2.0,,2,,2.0,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_22614,1.0,,,1.0,-1.0,,1,1.0,,,1.0,2.0,,1,1.0,1.0,2.0
mhsc_25865,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_31053,,,,,1.0,1.0,1,,,,,1.0,1.0,1,2.0,2.0,2.0
mhsc_11255,,,,,1.0,1.0,1,,,,,1.0,1.0,1,2.0,1.0,2.0
mhsc_11892,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_31626,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,1.0,1.0,1.0
mhsc_18457,,,,1.0,1.0,,1,,,,1.0,1.0,,1,2.0,1.0,2.0
mhsc_2203,,,,1.0,1.0,-1.0,1,,,,1.0,1.0,2.0,1,3.0,1.0,2.0
mhsc_702,,,,,1.0,1.0,1,,,,,1.0,1.0,1,2.0,1.0,2.0
mhsc_19846,,1.0,,1.0,1.0,,1,,1.0,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_17543,,3.0,,3.0,2.0,2.0,-1,,3.0,,3.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_18479,1.0,,,1.0,-1.0,2.0,1,1.0,,,1.0,2.0,2.0,1,2.0,3.0,3.0
mhsc_18058,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_21219,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_10809,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,3.0,3.0
mhsc_15559,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_20696,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_22472,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_9877,,,,3.0,3.0,-1.0,3,,,,3.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_18720,,,2.0,,1.0,-1.0,-1,,,2.0,,1.0,2.0,2,1.0,1.0,1.0
mhsc_3115,,,,-1.0,3.0,3.0,3,,,,2.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_13883,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_13362,,,,-1.0,3.0,3.0,3,,,,2.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_5751,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_3444,,,3.0,3.0,3.0,3.0,3,,,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_34654,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,3.0,1.0,3.0
mhsc_1851,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_7896,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_32587,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_10194,,,1.0,-1.0,1.0,1.0,1,,,1.0,2.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_12023,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_11221,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_22937,,,,,2.0,2.0,2,,,,,2.0,2.0,2,1.0,1.0,2.0
mhsc_10180,3.0,3.0,,3.0,3.0,3.0,3,3.0,3.0,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_19581,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_11560,,1.0,,,3.0,3.0,3,,1.0,,,3.0,2.0,2,3.0,3.0,3.0
mhsc_25259,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,2.0,1.0,3.0
mhsc_9208,1.0,,,1.0,-1.0,-1.0,-1,1.0,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_18515,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_11172,,-1.0,,,1.0,1.0,1,,2.0,,,1.0,2.0,2,1.0,1.0,2.0
mhsc_25066,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_9590,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,3.0,3.0,2.0
mhsc_3606,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_2914,3.0,,,3.0,3.0,3.0,3,3.0,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_30445,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_5049,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,2.0,3.0,3.0
mhsc_13229,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_32927,,,,1.0,-1.0,2.0,-1,,,,1.0,2.0,2.0,2,2.0,1.0,3.0
mhsc_16782,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_24098,,,1.0,1.0,,,1,,,1.0,1.0,,,1,1.0,1.0,2.0
mhsc_13877,3.0,,,,1.0,1.0,1,3.0,,,,1.0,2.0,2,3.0,3.0,3.0
mhsc_26233,,,,2.0,2.0,-1.0,2,,,,2.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_33822,1.0,,,1.0,,,1,1.0,,,1.0,,,1,3.0,3.0,3.0
mhsc_35144,1.0,1.0,,,,1.0,1,1.0,1.0,,,,1.0,1,1.0,1.0,1.0
mhsc_8767,,1.0,,,,1.0,1,,1.0,,,,1.0,1,1.0,1.0,1.0
mhsc_36600,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_20654,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_29342,3.0,1.0,,1.0,1.0,-1.0,1,3.0,1.0,,1.0,1.0,2.0,2,1.0,3.0,3.0
mhsc_36859,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_5508,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_35713,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_29214,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_8714,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_25615,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_23722,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_28436,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_10964,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,2.0,1.0,3.0
mhsc_2889,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,3.0,2,1.0,1.0,1.0
mhsc_35143,,,,1.0,1.0,,1,,,,1.0,1.0,,1,2.0,3.0,2.0
mhsc_13866,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_17108,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_27379,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_16687,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_35515,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_6183,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_3583,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_7314,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_29538,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_10083,3.0,,1.0,1.0,1.0,-1.0,1,3.0,,1.0,1.0,1.0,2.0,2,1.0,1.0,3.0
mhsc_4408,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_31707,1.0,,,2.0,-1.0,-1.0,-1,1.0,,,2.0,2.0,2.0,2,2.0,3.0,3.0
mhsc_36088,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,1.0,3.0
mhsc_8025,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,3.0,,3.0
mhsc_13077,,,,-1.0,1.0,1.0,1,,,,2.0,2.0,1.0,2,1.0,1.0,2.0
mhsc_9256,,,,2.0,2.0,,2,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_20237,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_19660,,3.0,,-1.0,3.0,3.0,3,,3.0,,2.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_34979,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_3475,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_5044,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_28657,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_997,,1.0,1.0,1.0,,,1,,1.0,1.0,1.0,,,1,1.0,1.0,2.0
mhsc_2386,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_1838,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_15383,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,2.0
mhsc_16229,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_36045,,1.0,,1.0,,,1,,1.0,,1.0,,,1,1.0,1.0,1.0
mhsc_8540,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,3.0,2.0
mhsc_12138,,,1.0,1.0,1.0,-1.0,1,,,1.0,1.0,2.0,2.0,2,2.0,1.0,3.0
mhsc_23914,,,,1.0,-1.0,2.0,-1,,,,1.0,2.0,2.0,2,1.0,1.0,2.0
mhsc_19254,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_2209,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_27872,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_24445,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_6736,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_27961,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,3.0
mhsc_26845,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_10079,,3.0,,1.0,1.0,3.0,1,,3.0,,1.0,1.0,3.0,2,1.0,1.0,2.0
mhsc_5228,1.0,,,,2.0,-1.0,-1,1.0,,,,2.0,2.0,2,3.0,3.0,2.0
mhsc_38830,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,3.0,2.0
mhsc_36760,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_8496,1.0,,1.0,1.0,,1.0,1,1.0,,1.0,1.0,,1.0,1,3.0,3.0,3.0
mhsc_33696,3.0,,,1.0,1.0,3.0,-1,3.0,,,1.0,1.0,3.0,2,3.0,3.0,3.0
mhsc_30303,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_7713,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_25817,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_13833,,,,1.0,1.0,3.0,1,,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_33193,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_19817,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,3.0,3.0
mhsc_29743,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_21149,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,3.0,3.0,2.0
mhsc_7950,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,3.0
mhsc_7967,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_22474,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_38643,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_10645,,3.0,,2.0,-1.0,-1.0,-1,,3.0,,2.0,2.0,2.0,2,1.0,1.0,2.0
mhsc_15460,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_24123,,3.0,,1.0,-1.0,3.0,3,,3.0,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_19982,1.0,1.0,,1.0,,1.0,1,1.0,1.0,,1.0,,1.0,1,1.0,1.0,2.0
mhsc_15342,,,,,1.0,1.0,1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_11981,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_8549,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_32249,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,1.0,3.0,2.0
mhsc_19975,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,2.0,3.0,3.0
mhsc_32768,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_19543,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_27161,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_6070,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_36972,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_10403,,,,,1.0,1.0,1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_19523,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_14090,,,,,1.0,1.0,1,,,,,1.0,1.0,1,2.0,1.0,2.0
mhsc_37118,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,1.0,1.0
mhsc_25140,,1.0,,1.0,1.0,,1,,1.0,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_35444,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_17325,3.0,,,1.0,1.0,-1.0,1,3.0,,,1.0,1.0,2.0,2,1.0,1.0,2.0
mhsc_11096,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_2436,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,2.0,2,1.0,1.0,2.0
mhsc_31118,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_31465,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_15902,,,3.0,,,3.0,3,,,3.0,,,3.0,3,1.0,1.0,2.0
mhsc_28487,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_19641,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_27713,,3.0,,3.0,-1.0,-1.0,3,,3.0,,3.0,2.0,2.0,2,2.0,3.0,3.0
mhsc_2896,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_25042,,,,1.0,1.0,,1,,,,2.0,2.0,,2,3.0,3.0,2.0
mhsc_11844,,1.0,,1.0,1.0,-1.0,1,,1.0,,1.0,1.0,2.0,1,1.0,1.0,2.0
mhsc_14485,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,3.0,2.0
mhsc_2936,,3.0,,,3.0,3.0,3,,3.0,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_22270,,,,-1.0,3.0,3.0,3,,,,2.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_6486,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_8928,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,2.0,1.0,3.0
mhsc_544,,,3.0,3.0,3.0,3.0,3,,,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_15165,2.0,,,2.0,2.0,,2,2.0,,,2.0,2.0,,2,2.0,3.0,3.0
mhsc_9301,,1.0,,-1.0,1.0,1.0,1,,1.0,,2.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_7778,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_27302,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_9746,2.0,,1.0,2.0,-1.0,-1.0,2,2.0,,1.0,2.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_19083,,,1.0,,1.0,1.0,1,,,1.0,,1.0,1.0,1,1.0,1.0,2.0
mhsc_26220,,1.0,,,,1.0,1,,1.0,,,,1.0,1,1.0,1.0,1.0
mhsc_34053,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_25612,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_33296,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_18347,,,,1.0,1.0,2.0,1,,,,1.0,1.0,2.0,1,3.0,3.0,2.0
mhsc_15992,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_2287,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_19489,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_20180,,1.0,3.0,3.0,1.0,1.0,1,,1.0,3.0,3.0,1.0,1.0,2,1.0,1.0,2.0
mhsc_12676,,,,2.0,3.0,3.0,3,,,,2.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_35189,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_2502,,1.0,1.0,1.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_24854,,,,1.0,1.0,,1,,,,1.0,1.0,,1,2.0,1.0,2.0
mhsc_21605,,-1.0,1.0,1.0,1.0,-1.0,1,,2.0,1.0,1.0,1.0,2.0,2,3.0,3.0,3.0
mhsc_38093,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_31193,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_6012,3.0,,,,3.0,3.0,3,3.0,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_12423,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_3170,,1.0,,1.0,1.0,1.0,1,,1.0,,2.0,2.0,1.0,2,2.0,3.0,3.0
mhsc_21304,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,1.0,3.0,3.0
mhsc_12007,,,,1.0,1.0,3.0,1,,,,1.0,2.0,3.0,2,1.0,1.0,2.0
mhsc_12750,3.0,,,-1.0,1.0,1.0,1,3.0,,,2.0,1.0,1.0,2,3.0,3.0,3.0
mhsc_36449,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_25187,,,1.0,1.0,1.0,,1,,,1.0,1.0,1.0,,1,1.0,1.0,2.0
mhsc_27775,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,3.0,1.0,2.0
mhsc_31320,,1.0,,3.0,3.0,1.0,-1,,1.0,,3.0,3.0,1.0,2,3.0,3.0,3.0
mhsc_3258,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_28678,,,3.0,2.0,-1.0,3.0,3,,,3.0,2.0,2.0,3.0,3,1.0,1.0,2.0
mhsc_30116,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_17747,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,2.0
mhsc_16574,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_32762,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_37018,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_19712,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_10584,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,1.0,1.0,3.0
mhsc_15487,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,3.0
mhsc_12664,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_23962,,1.0,1.0,1.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_23774,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_36147,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,1.0,2.0
mhsc_19097,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,1.0,1.0,2.0
mhsc_13126,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_27410,,,,1.0,-1.0,2.0,-1,,,,1.0,2.0,2.0,2,1.0,1.0,1.0
mhsc_3825,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,3.0,2.0
mhsc_34659,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_26887,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_1480,-1.0,,,1.0,,3.0,-1,2.0,,,1.0,,3.0,2,1.0,1.0,3.0
mhsc_8123,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_15595,1.0,,,-1.0,3.0,3.0,3,1.0,,,2.0,3.0,3.0,2,2.0,3.0,3.0
mhsc_23003,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_8409,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_29675,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_13814,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_11827,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,3.0
mhsc_21674,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_10155,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_18460,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_2193,,,,1.0,-1.0,2.0,-1,,,,1.0,2.0,2.0,2,2.0,3.0,2.0
mhsc_3895,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,2.0
mhsc_3027,,,,1.0,1.0,1.0,1,,,,1.0,2.0,2.0,2,3.0,3.0,2.0
mhsc_34443,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_10657,,1.0,,1.0,-1.0,-1.0,1,,1.0,,1.0,2.0,2.0,2,1.0,3.0,3.0
